id,delta_p,L,visc,delta_A
105,0.0163381992640179,7.392760521014378,0.1191898199251833,5.358096483962406
106,0.0039645006756141,27.98308783734122,0.0018640186547122,5.763537006391026
107,3.5020048432403983,1.0425774400661476,1.5901058351240605,4.982211573538039
108,0.0009615334420638,15.097602228338005,0.0086069311250899,11.116922422148036
109,0.005705637216477,16.84935846125886,0.1445598398487297,8.67454118297331
110,3.8027394207066094,18.852827498398085,3.3137241299729374,2.3692019908026403
111,0.0148430301909109,3.048204921655581,0.4013372552381593,3.638448351083636
112,114.44848250189324,26.79818906211482,0.1354662616810924,1.6600346901441672
113,0.039009549642704,1.5232913384611817,0.0198305615495559,13.22600147748337
114,0.0378698675426756,2.5034600936790348,0.0214786831905896,4.85142771750246
115,506.57602877080666,56.87744685378937,0.4763737484593717,1.6371393217845935
116,388.2555348576178,30.02246183759796,9.474524974021554,12.010868117106549
117,0.0084776012694571,1.0653470509594187,0.4439732043401208,3.110678421924801
118,3.826135329894368,3.138719609741877,0.170268248848363,5.192324869789008
119,0.5303476086792319,2.684188219558202,0.8367621766169204,6.084478483276614
120,1.0199877642457245,3.4802677415461694,0.0725809167130868,4.203400425525238
121,0.0474009608508954,3.126939946126688,0.0017400806211046,4.4082576052106965
122,0.0224518782565924,1.3336829265473664,0.177495465891145,1.9724276241208611
123,0.8806223166945457,8.277153955869833,6.76863566564884,1.753073731399699
124,0.0016161267198518,29.205654925625836,0.0050258760010707,7.412145886280082
125,1.0184269321932855,16.347955596600986,0.5754658592592071,4.720459670353724
126,0.3451504953204948,22.168858797489783,0.0063640671677354,7.647661456886969
127,0.4345587593564318,1.453109550194014,0.1390947498802408,12.896828349079836
128,0.000605045178409,79.98000378562176,0.0024361599465623,3.4332698261172045
129,0.3516158392432617,47.53173505644821,0.0633116664694895,9.449050988573871
130,2.077758736859588,40.75497555586999,1.0584084917159613,9.702482051058531
131,0.0147562331079291,44.255536511420665,0.024563265188276,5.697829398234724
132,0.0971708846388705,73.35352965918166,0.4567167062335229,10.39903947989894
133,0.9046669103661285,12.260492958083995,1.51984690405096,4.61614832909876
134,119.65952550939748,2.51515083893654,5.113417788397257,6.352824427197467
135,0.0129260211727215,17.122501609494012,0.0086809714401486,2.256744580827392
136,0.2443443759975136,30.602928480670656,0.0395606722803058,5.89096971536077
137,0.1127323275994091,29.911265427766576,0.0040706527234697,7.00690455204039
138,15.22262455731276,11.038194652305164,9.331125028918146,1.9269077797977925
139,184.0819506458384,1.370621180150072,5.105095511029524,2.931152630315809
140,30.026767314963376,5.523646498212917,0.1444869159161048,1.880767013806228
141,3.296407534829348,69.4277701374769,2.3341737328466707,4.997521596437889
142,0.363594883394073,14.75359370973616,0.1212919306915081,4.798505413435227
143,0.0441390596835208,11.930643988478302,0.3121352032203988,13.480214438508296
144,0.0002189564057817,3.449109869218265,0.0022724677493135,4.934112862890079
145,0.0157837546958959,5.456294962160033,1.0497398448693147,5.097027638596371
146,0.245771545972819,61.75785141887511,0.0032423055114836,2.234970769205701
147,11.966425955879368,21.52415421799299,2.0149789847008868,3.714909609818833
148,0.1621079179468429,37.56419215880608,1.3431123753466412,5.000312895920733
149,0.1816460358290254,8.10383978149175,0.683878248866831,3.97218593800554
150,0.6570976170990044,18.217737453526876,0.0013952162380469,1.6617650190097644
151,0.0007943505376416,3.138825827411849,0.0163122332858092,5.854853196320403
152,0.0012100596162619,25.758564738323063,0.0112836674866839,9.123146760673016
153,0.0375919745851951,7.164776829339759,0.0275769117862508,4.769404970807264
154,0.2419581120833422,7.675223478487716,0.0022416664245892,6.230510696220351
155,1.927858008823551,19.89045185366266,5.595401979134824,5.365645589645734
156,22.66593156739468,74.56950203449252,0.1641379340685854,2.6359600396012164
157,0.0198013697334038,1.3428042069886483,0.0166762056672973,12.586157558645228
158,0.0119563288372905,44.61557296617839,0.0387191726100366,12.893323157788537
159,0.3303194674181336,3.843848133666209,0.061490802652448,5.854739921279747
160,0.1668997959080123,7.723940311526806,0.2525674232217021,3.458541312536296
161,0.0930469932137626,1.106182179009321,0.1155361019261121,4.645851748377292
162,16.713305195374,4.0002962554957255,4.75957191123968,3.8968756520748777
163,0.2962619312740321,10.121910322661003,0.0972420109982095,4.618907910579123
164,0.0571081304944209,1.2952456866348327,9.303193611755868,4.846691209210103
165,49.130074572364485,9.598236766243884,2.545070581573527,10.908219006436498
166,0.0217276898890738,71.486042948765,0.0068240477557304,4.308935774603376
167,0.1433093055788018,1.6247495906330518,5.276924233362286,3.334010358446313
168,0.0003008067764234,33.79725715339475,0.0029205563600251,4.777052325013156
169,13.905103759923408,6.596933508042182,1.861224814067388,2.0395693624253304
170,0.2339060013870863,20.4337195779956,0.0333037527696464,14.9298926680521
171,0.0540358546806443,3.314921099651749,3.2501041766164533,2.322949499416129
172,2.065569940921154,2.084416609187204,2.9663798365255705,3.346136195550883
173,0.0515838917023223,2.093751948478826,1.6737924342831103,5.471366736654545
174,1.7456995900669705,1.383515061116518,1.4458450258664146,4.363422715812759
175,0.0002291748621984,2.3512207715696243,0.0165468967275817,8.458798962176566
176,0.0386334882363401,21.302902024287366,0.0021070611138655,6.743772826156708
177,0.184004384816172,57.99375422240735,0.0409185951792789,4.543757568443422
178,2.1383995657968717,42.4865406392276,0.0049442231067539,5.485049213026282
179,0.0364769345898931,23.456792158319523,0.6022882014304701,13.744799769251705
180,0.0009463635409434,1.6628907856508317,0.0242325382068375,9.850766768157415
181,0.3556193390540794,3.787694057566501,7.988050530300036,2.4194932260788007
182,13.51422237689961,4.164987963293833,0.3663433473924881,5.642680653733539
183,66.6262580179634,3.16165074016531,1.949495578509047,2.989152955395541
184,0.000406826625593,10.71547233601958,0.0033892116530894,9.604331747075598
185,48.11283173942449,11.778978518650293,2.80580787033338,2.9980634812658264
186,173.2434676876695,5.173351060143813,4.909403886223243,2.722905976117536
187,0.1353061890841368,5.1000956065598,0.0887662095548798,5.563032240404894
188,1.8340725778278308,45.405785775232985,0.2660797053837146,8.655830485491448
189,0.5559394661719751,37.89533028787196,1.1461440484920216,7.247805965736666
190,0.0001254362941121,4.126593249129684,0.0050044287342281,3.8809140883513087
191,50.95781733204246,67.23213267327186,0.1023915944346329,5.241956440728521
192,26.050666672130863,80.46926490215317,0.0393234950831177,4.854399694563426
193,0.0095415937134447,4.502825159700305,0.0038503124059847,6.191073524759975
194,0.0103780967474908,5.115050167902816,0.0295214502939002,3.3036120075008437
195,0.0021085575647135,10.262857691073354,0.0018736533225205,2.2741043077348784
196,0.1590284548687902,76.25031200080312,0.0012683748668681,4.873456893502032
197,2.839062825582578,56.57686335033776,0.0034726831246383,2.6826873388808
198,147.8312313434549,1.603747251783928,7.119679541167404,2.73008314832304
199,2.676255299549081,6.10184942731922,0.1578040494580294,4.737555091277271
200,138.3258796953165,12.786226090135424,7.29942489859556,2.496055098891205
201,0.0044894147193772,10.145301198554828,0.0537021302172464,2.634065634119755
202,0.0003407784412039,2.441890222207733,0.0176711385652643,5.610911420746031
203,34.42064891506692,52.19555770393857,0.1058199254803913,6.303745834737403
204,0.4050851380216048,22.58819696202689,0.0572857699399505,8.51330610734713
205,0.0001403968673252,47.40419213501402,0.0026464197991178,9.72537319682103
206,0.1176866468183265,52.18294180050906,0.3658518527736812,4.130406543067194
207,0.1841580343526754,31.38424658204006,0.0073139625124036,5.6192822017563016
208,0.0056756767059155,7.558249125745704,0.3008512495286994,4.1976063480586445
209,0.0441300512912625,16.63770846298481,0.3988451998135318,6.612956304337087
210,0.0010729776286716,2.0928148690740502,0.0040560136931831,12.392950501676138
211,0.0225365945649386,22.247992781666103,0.0017595374242654,10.171425966312102
212,6.0378467559530815,2.2830031540218725,1.3275361137191952,2.034772256755357
213,0.0330599163943352,24.42863390102601,0.069056043951303,4.026024032561163
214,0.0028590511657402,2.878699428029841,0.0017086581483996,12.143572257663603
215,0.3166379986225824,1.7183142839528338,9.5381746127132,4.602578316963723
216,8.048840811021438e-05,2.1407649238377164,0.0017026376946063,9.068943137201815
217,1.1617024834212717,1.0092163329568984,0.6027551301719576,5.069859086656597
218,92.62081927528578,27.382887093031805,8.60430310729302,10.092945188159982
219,0.5830415709502991,29.160978864254535,0.0090514971053266,11.290589970470949
220,0.036378191865586,10.711904689361146,0.0037067856642656,4.660952044534276
221,0.0016283021086822,2.102449640856229,0.0030587202456571,7.409088593436742
222,4.399041324507887e-05,1.469293898177933,0.0163343023536773,12.928564154881595
223,8.850432744095347e-05,1.0920887489207296,0.0025361985156938,9.25422134797244
224,0.0119982892512175,2.145341104774686,0.5870098202978036,12.073463231867173
225,0.0040292728604933,60.49382838855357,0.0017748726309834,2.521216597016456
226,3.882242310603925,3.041400993011448,0.1090657807452407,6.663797275195874
227,2.4265619703123367,5.111432787468948,9.700350245893915,7.633603205253781
228,18.011830569463903,1.6243924750362495,1.8025240917640788,6.0145122619589335
229,0.5316257260933875,2.784342198770659,0.2889866315885878,5.064643461782767
230,0.6518792481895739,10.92569673358621,0.0167886000494922,4.251495099952455
231,0.8652481763299101,16.424999544628275,0.313028114410686,6.088304865754125
232,0.1998606849174237,3.095313403573188,0.1282820394047187,4.034211388842691
233,0.005022612527342,1.3045607817778293,0.0506213281524215,12.272667093198333
234,0.0001379829304618,6.054325108815774,0.0033330475309216,8.831893678311285
235,8.961595115702004,2.9404022192091315,3.518980505750977,8.958736132848909
236,0.0028584033169489,2.748576610437014,0.062970710761105,8.039191691043051
237,0.0015190693609594,83.12384147158653,0.0060046824783244,4.110568730189967
238,0.8704297806367902,17.084448809680378,0.0295826723564384,2.217143575159558
239,0.0268614199873999,12.9944195993715,0.0453439145468373,1.1209587899917608
240,117.93190790141726,6.785005546976441,2.0424506990274707,6.790547666639874
241,38.56469195659365,7.2092264406871935,0.8599189552684965,10.516485573909122
242,170.11098608170974,12.072855641305605,1.1945919244900456,3.87039046467363
243,0.0009275210398793,24.709252879626348,0.0011069424888528,8.918579806356716
244,0.0012785132857408,25.36834833315044,0.0461972360432494,10.568890681124955
245,0.8982221868962762,2.204894506464208,0.0842125089547087,10.68205707188626
246,0.0010331878007465,10.00519377331414,0.0011933534892723,5.964196383610852
247,1.206148830276396,6.666781015924763,0.0109459342470866,4.450280663137878
248,1608.0856445835109,55.08761022988509,1.0994090116844653,2.6939154335931863
249,0.1737552027884595,18.3163039761182,0.0035354021599388,9.624466597597218
250,0.0458708423092617,11.61470363955182,0.1384332853353326,5.278463367821214
251,0.0005953048184445,1.7013328372428695,0.0072578416406909,7.1986040938493145
252,0.1011670750142562,16.265813131935786,0.00111810631043,4.563167068446408
253,0.0002483581971018,1.7155675042006786,0.0092215904501518,11.798401302141242
254,0.509085552086674,4.72512335892803,8.007464457322724,3.540693923432029
255,1.1215855978323823,1.930562782712466,1.6074906204277286,4.668797128098186
256,1224.0529571406294,24.21850295138702,6.891386015952687,7.573083765229788
257,0.5410144688665152,2.5852600058477098,0.0894161930782792,2.5991462068277658
258,0.01439871027663,6.0774129422431065,0.0027475448770725,2.2109790542146226
259,0.0245896315993563,61.85140298377022,0.1555385177474216,9.575059116928944
260,0.0701522533524879,2.562316462061118,0.0656915241376271,6.920371139956312
261,185.0813956660402,10.365974303435497,2.384670235012676,12.18683955556235
262,6.3158091445806e-05,6.895143711129502,0.0024679157131719,9.789955296083058
263,0.0561080841724928,1.0870463999487263,0.0897355539439408,2.058286377780432
264,1.1434813938172783,38.50492015359137,0.0039828564950658,4.3348499720907
265,0.050661331534925,1.3743324869749676,0.0198931568805856,4.956708635388334
266,6.4312496419737855,8.881985134105237,0.8900784976354447,7.545811422792633
267,2.134901015574268,13.223809671838954,0.0801811936889057,3.2061785146768997
268,0.0141634252450099,18.065621762620985,0.031882556690708,11.14813871666218
269,0.0112363307246465,23.837640105091392,0.0378359910687979,11.992541677163493
270,0.4185412118266036,3.210293704010825,0.068831474589338,9.120911360809854
271,5.318293187700895,1.0470262097447474,1.3805946158117075,4.728300088367918
272,377.8391999257088,27.982552336770567,3.701167634602752,8.057648939106405
273,550.0557598192562,11.784555299708323,6.627332284573557,6.385684218805976
274,14.30792152814865,47.014888060136734,1.4047969156119475,5.124387902907414
275,0.1495846645328544,43.93157017237,0.0182653325221072,5.439793524813434
276,219.47358458728203,48.60179794427607,0.5656383208363867,1.954292741053937
277,0.3045139855067134,9.336612186590417,0.056287569501742,6.868316439042525
278,0.0736358910762402,4.647900172059444,0.010439567055209,4.233672329979236
279,246.99269127347472,38.29273666720314,2.309331703082653,5.4587008972359
280,0.0288793639353933,7.990762559288803,0.001424640859016,14.312891050887558
281,0.4258662007413878,2.327471612959437,4.046205802397576,4.973244551303111
282,0.3207143441576293,51.28000266996949,0.0701309720535306,3.5650967781972565
283,0.1005292194269204,58.2263750631313,0.353839169669443,4.870360513404535
284,1.960734122732243,8.562873186060509,0.4339260158221388,3.897059693135032
285,0.0087677388447974,1.4170965953444965,3.806019094922791,8.565483980003012
286,0.4961351613108067,5.965573210855302,0.3521102994688838,3.084061105422093
287,1.7106683426130551,40.46460626646587,0.2855843069859746,10.00512176151658
288,0.003385782171578,63.613319260772286,0.0018476008877284,4.860290345371908
289,0.1245390664267399,2.552380893823788,0.1184764650501249,5.605379349473034
290,4.451691260559495e-05,1.361279248242902,0.0039872732880952,1.6147273082438451
291,0.1182580070009002,56.84613030865774,0.8907074296057171,6.039460992139859
292,3.2931591920203016,6.009106179428706,0.1119148413136601,3.98553914240664
293,0.4485750551248553,12.120538866402894,0.5259096221580005,3.920671825923926
294,0.0011016746890709,86.32401352276692,0.0014678835461874,3.7069088352427246
295,0.0028339585130635,1.3587183971682677,0.0021835747526693,1.2849229082482827
296,36.80733732414284,19.79866990556824,0.733320037963728,4.742085479898141
297,7.591991896290876e-05,1.4067303103230822,0.0019423940721007,2.6270997510900327
298,0.0053373922683565,5.635570108529097,0.0019276443559881,6.312444155952863
299,0.0003919496828586,40.51623583475603,0.0011179796565719,2.536427971620512
300,0.1237388813164551,7.361129625873391,6.698932367914706,6.414617400292558
301,21.67567081767539,98.7108082168512,0.8913195612714105,5.418063928540071
302,0.1922456996722978,13.12558201160562,0.0258824649169648,2.56926000535111
303,0.0875888176102097,4.388582886982657,0.0153511998340185,2.727329265660439
304,0.0430508153577981,2.7556410888319034,0.0250502992893629,12.865288350579917
305,35.90354096105959,5.023900952340855,1.254914463327494,14.058087058468208
306,0.3284721321511494,5.559894457431781,0.4420612468360109,8.69464501756055
307,0.0002756144938025,1.3722314083012717,0.0055053162452734,5.367023124490653
308,0.0713963474878507,5.484643437133972,0.0049709264956237,5.789679520874539
309,0.0004209444865581,8.481585403509047,0.0024750421470385,6.041764844217182
310,0.943686597838493,27.891733340908388,0.4377346027756643,7.374698654333162
311,0.1685365827487248,20.58064442943492,1.1415387250465887,2.871315793646568
312,0.0003584927891192,26.153589956338024,0.011486447007152,10.58375000335993
313,0.0193543025017289,1.0392675419333246,0.0012127739059991,4.616611636792463
314,0.0177624778378644,2.7248010574502746,0.0021315065419408,7.218357744384923
315,139.76397149623844,21.055646311291245,7.437725385707927,6.812559487991291
316,0.0448385344363522,9.289209044527375,0.0151977434818435,1.3611883230408397
317,0.0072787096875611,1.0247712938391709,1.1936928467636465,8.29167793970972
318,0.1554601111122734,40.643330131049886,0.3152494048956087,3.4815509663954627
319,0.0102476048654593,35.12522756538836,0.0337099849487288,11.580489753247903
320,0.0347897518637014,12.497936851959963,0.0066488884811189,3.758743606777317
321,0.0033105475554662,1.3580840589854977,0.0030587619047039,9.056412264174911
322,5.328709217291588,34.12165590408773,0.2884375992571583,8.076988345935561
323,0.223110893721479,14.70371835880074,1.2546862035691893,10.893742612012998
324,227.41429156252352,36.63700420296959,0.376371746355754,4.001108580387582
325,12.171998297896089,31.878214223770485,0.1321930226406676,3.096907983423116
326,0.0080148201698191,40.36492444566765,0.0014716512163645,12.227325265161978
327,39.45583629569943,10.864659819997415,7.480921720804118,5.764252214885971
328,0.2808761747650711,1.908310484567129,1.5662344297608732,5.074475392621873
329,0.0078639262636506,21.99454320621709,0.0148350203638464,4.063381686327423
330,12.03064623688773,17.415966076734993,8.315365004960595,3.1947041481449228
331,17.613372819727516,30.51450816769204,0.2555797014817278,4.759645932152415
332,0.0009342526821748,2.186563086594514,0.213643966683936,5.709028960700107
333,0.0310257645877403,2.454428582629021,0.9824098714990486,2.263659947521126
334,0.3058169372745196,60.36970232895165,1.766359719322424,5.3265648678806645
335,0.0316777651769867,31.619543593989103,0.4225853424839534,6.138053936938054
336,4.802270111196916,65.53253639929137,0.0032537410421405,1.1728317515825897
337,0.6005788606238548,32.917787878888475,0.022546027063479,8.064214334461234
338,13.802449360488184,15.642660221641368,5.1562570691341225,4.6066405609841325
339,0.0004052682168248,20.33599723008353,0.0079152101033654,9.779620866665349
340,0.2267165781269556,60.0144524184791,0.0308083255885594,7.549256222641497
341,0.1129414380411151,14.375187201719276,0.0534943028142644,5.332794037961572
342,0.0041709815254251,18.398509808645585,0.0572295009456782,12.444338641962846
343,0.0499466877069579,2.0556701613026847,0.2829816861310948,6.3330317648398005
344,2.9583860639362074,8.868342148510294,5.91974979256438,6.968027898261129
345,0.1166785439523893,27.0890780135107,0.0091784817205102,6.1940465173979975
346,0.0029638139492676,3.482454065173283,0.0030620022479972,12.48574806535255
347,4.333932896601956e-05,2.538097849021613,0.0061642743507854,5.479288613141471
348,1.2316430467630368,4.242810319137308,3.5293895935767923,3.831058788695431
349,0.9292301210109608,3.040893819970678,0.383039225527374,3.9954057513878793
350,0.0051015942126992,2.690452159904278,0.0139196128713251,7.555993123983921
351,37.50598405732748,7.074596676633004,1.8356410276830983,9.233114933624748
352,93.93954296294652,65.41495210742926,2.789202112452398,8.376895481491045
353,0.143656449172282,10.330451271229832,2.432525237405083,7.844932822598233
354,0.0387620159073223,2.3759689543648053,4.739211978755631,5.564363976516203
355,0.0084872025230551,1.4254216105290656,0.010208550480923,6.365315972369029
356,0.0510264151898698,24.678132420164538,1.0475330041760882,6.46740694913135
357,0.1449396222941781,5.829046621415144,0.0695277201850205,6.161276765838828
358,786.5285379500713,44.02120163205511,2.333426961283957,7.531172332663892
359,17.30240987681485,20.84594258530531,0.8202811066259794,1.9804977877471637
360,3.871747784059609,39.12757216285616,1.2758211164590076,4.603046195656675
361,1.7767853176369437,3.4985821727659245,0.421354222759551,3.104969557680188
362,0.0328124916048923,24.25034072306621,0.0051252502781696,2.578726451720341
363,0.0773971902065805,3.373836010852295,0.1513936555534707,10.04554741124394
364,9410.377006594412,75.53303907415706,8.683183082509348,4.065070943125708
365,5.453851447820626,18.739092849230868,5.61761880580664,6.760955474471558
366,0.0669770463100118,4.456804668252388,0.0014883152891273,6.927153440329408
367,0.2569564266312732,3.45958276275298,0.0045630923983425,2.569366581756495
368,5.361201599766395e-05,2.409090805718376,0.0033644578654635,9.176364679494313
369,0.1585230394931189,24.50653542117886,0.8015297379101395,2.3472230989598764
370,0.0145203050793893,2.7379860179510827,1.866987109622225,8.906535632140056
371,0.0001402497780614,15.50981193746055,0.0071457112888939,9.346244046787128
372,0.0009843786628084,3.3827511772080125,0.1055384646352564,8.655466448190227
373,21.511519238092983,21.08326607075944,2.30574944112858,12.19287192733806
374,0.1219551726641252,42.64611336806279,0.8535052150482588,5.749631412486874
375,0.1190534113563276,35.97911580788761,0.1475532643644612,8.417051515701399
376,47.38386964844804,33.24318770877488,0.2298215566004572,3.863350781544825
377,0.0003625160399469,2.3738037489349804,0.1080045837964093,8.76289312215839
378,0.1319135004422368,1.5023457542302492,0.0154950793742861,3.19557036324032
379,0.0745828696216729,24.99756215919937,0.182006949767568,8.180232329922797
380,0.016444878972393,5.453739973845282,0.5695622647004588,5.608726522999616
381,44.877969241845456,7.323057645258787,3.1138068051213743,3.110996919916008
382,0.1336529530284018,1.154245488100672,0.3508854952536165,9.937026083611654
383,26.26508073079224,3.3048587204912585,1.1078632295006503,4.509707358636073
384,0.0064970761750998,1.1677578831494044,0.0043680393269746,6.842354389960407
385,30.079232468320487,57.32862759400884,0.0701826718372073,2.189063774990931
386,7.099204188627747e-05,3.067562121563657,0.0010897490003652,6.324824341581406
387,0.0015933520859224,13.021899497190011,0.0096987431487154,4.062900803755364
388,3.235604134911342,1.1966265688892777,0.8050945012618065,2.994395259676649
